step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
347,DEBIT,55.75,74867.59,1753.77,39294.35,6270.01,0,0
517,PAYMENT,3086.92,5953.61,75476.64,5182.77,93022.8,0,0
455,CASH_OUT,4093.33,43538.04,62705.3,79750.05,88431.17,0,0
714,PAYMENT,1457.44,2466.57,21096.93,18322.79,6601.19,0,0
202,TRANSFER,1335.06,71908.45,93829.41,47513.3,71503.15,0,0
179,TRANSFER,1114.68,83083.05,56256.33,84898.71,93704.66,0,0
57,PAYMENT,2537.63,11903.05,85101.05,76236.51,58843.86,0,0
698,PAYMENT,485.3,9379.25,26803.48,35086.09,65644.8,0,0
604,TRANSFER,2973.86,82334.9,46218.5,61466.17,66993.46,0,0
501,PAYMENT,691.59,50709.53,60627.79,34926.13,34428.28,0,0
739,TRANSFER,606.26,84637.98,70751.69,35391.85,38848.32,0,0
112,DEBIT,3312.84,39574.07,18508.9,87844.59,36752.12,0,0
148,DEBIT,383.23,17444.32,95509.96,35918.63,31925.92,0,0
715,DEBIT,3968.54,37091.44,69477.8,30388.6,29733.58,0,0
378,PAYMENT,7621.26,27925.55,94930.44,20773.23,69982.24,0,0
348,TRANSFER,770.95,50918.48,19563.58,82675.25,88564.3,0,0
358,CASH_OUT,5258.67,89080.36,52473.22,13276.11,69152.55,0,0
56,CASH_OUT,1671.33,35752.76,61152.78,65335.76,50092.58,0,0
316,TRANSFER,600.42,73519.18,7179.1,32054.3,55605.93,0,0
185,TRANSFER,1205.27,63895.41,36315.2,24823.67,41895.83,0,0
54,TRANSFER,3219.42,22272.58,97969.57,18895.89,50167.03,0,0
37,TRANSFER,2197.05,31728.2,69599.95,6364.52,66318.25,0,0
723,TRANSFER,1365.53,20648.58,25930.65,1838.73,84268.18,0,0
270,CASH_OUT,594.97,75826.33,22485.91,1131.06,11004.84,0,0
732,DEBIT,2587.75,12825.22,17862.34,78183.01,19016.58,0,0
508,TRANSFER,751.77,57853.13,5697.3,16597.03,55540.01,0,0
228,PAYMENT,803.79,17127.14,8971.85,36564.75,97688.66,0,0
428,DEBIT,2747.8,19740.47,50815.48,66451.94,1013.57,0,0
723,CASH_OUT,1634.85,518.05,31025.05,66991.72,80833.32,0,0
1,TRANSFER,411.18,44080.21,72346.81,47112.85,28340.57,0,0
23,PAYMENT,2323.82,80935.45,80117.38,98757.57,8853.91,0,0
503,CASH_OUT,596.95,8809.49,45023.65,4431.39,95467.87,0,0
448,DEBIT,2858.33,84627.82,71102.34,30877.77,25003.26,0,0
496,DEBIT,1302.92,84350.28,12113.33,3860.81,8563.54,0,0
425,PAYMENT,1807.66,23216.68,19728.56,37542.23,29684.19,0,0
700,TRANSFER,1837.47,87323.32,50492.13,24058.28,75467.93,0,0
18,PAYMENT,317.55,82653.73,37651.76,31448.26,19075.18,0,0
445,PAYMENT,2102.36,65437.83,97442.96,74823.52,24844.15,0,0
561,CASH_OUT,4036.73,83130.16,68784.18,56899.82,4139.08,0,0
559,PAYMENT,4436.52,7365.89,74640.93,64953.17,1568.33,0,0
627,PAYMENT,2333.05,31908.26,49433.14,96336.52,8291.81,0,0
39,DEBIT,6945.99,28864.57,83343.86,44696.39,32073.6,0,0
729,CASH_OUT,1823.98,78162.68,18516.44,63229.17,47811.13,0,0
210,TRANSFER,588.4,75172.98,37552.78,55899.84,76929.5,0,0
211,DEBIT,2158.64,89099.42,64593.66,4771.11,2224.97,0,0
565,PAYMENT,4797.67,28848.69,50058.41,54528.66,47637.59,0,0
281,TRANSFER,888.99,47382.71,65032.5,96649.48,53334.84,0,0
133,CASH_OUT,615.36,1875.91,20420.05,87441.02,49252.12,0,0
449,DEBIT,6792.68,99015.3,1211.96,41941.18,67371.3,0,0
264,TRANSFER,2909.57,41103.65,67596.95,6200.63,31628.63,0,0
111,PAYMENT,102.12,55791.44,58060.53,44465.64,22450.4,0,0
555,PAYMENT,1647.34,53243.83,70402.08,39325.02,40793.29,0,0
238,TRANSFER,534.27,38925.47,63816.76,47651.07,37748.29,0,0
457,DEBIT,676.03,23294.03,64708.57,97825.46,96082.58,0,0
516,TRANSFER,183.32,74614.88,74772.06,50583.01,81719.01,0,0
173,PAYMENT,525.32,37607.8,7564.17,6425.28,58107.84,0,0
193,CASH_OUT,1407.31,67251.73,50403.41,63923.76,26362.02,0,0
515,DEBIT,163.64,73037.51,83500.34,65271.26,31751.63,0,0
568,PAYMENT,4408.99,72597.27,83075.81,49808.77,91078.45,0,0
409,PAYMENT,2986.9,8153.39,23335.82,52435.31,23141.56,0,0
688,TRANSFER,960.53,97458.83,36322.28,78113.48,87492.32,0,0
628,PAYMENT,279.05,75958.06,93099.03,8185.72,74805.08,0,0
84,DEBIT,10223.01,59731.12,78975.09,14867.61,77989.26,0,0
671,TRANSFER,1657.05,28842.08,3927.14,15476.7,54065.91,0,0
80,CASH_OUT,1099.74,15151.66,21580.88,90154.73,51876.16,0,0
578,PAYMENT,442.89,79427.14,59106.65,97021.2,17523.09,0,0
209,DEBIT,454.34,39437.75,46778.34,29194.65,3030.78,0,0
522,DEBIT,3181.32,91177.85,18455.77,33368.07,86489.97,0,0
199,CASH_OUT,1467.44,94044.84,34592.64,17656.67,64721.48,0,0
571,DEBIT,8270.58,5569.1,8508.31,61355.25,40734.99,0,0
234,DEBIT,6119.38,58034.8,40379.85,1138.25,81125.45,0,0
244,CASH_OUT,463.43,38371.5,68380.77,44390.73,4348.77,0,0
393,PAYMENT,14756.65,40842.88,35943.37,63101.56,47354.97,0,0
566,DEBIT,8624.23,61620.19,22091.35,7333.03,37028.5,0,0
446,TRANSFER,3211.68,77734.04,51712.37,90519.73,40807.65,0,0
393,DEBIT,991.58,54967.47,70189.93,35730.04,21631.66,0,0
9,TRANSFER,507.58,75674.76,96275.04,92300.05,31669.13,0,0
613,DEBIT,217.75,96520.81,35714.79,45696.16,24920.82,0,0
715,PAYMENT,106.75,41103.28,28779.54,13830.32,25.09,0,0
153,DEBIT,3438.53,44453.59,38948.86,39086.8,77080.04,0,0
110,TRANSFER,5821.37,67335.78,95287.06,39041.23,60441.54,0,0
266,DEBIT,2961.71,3946.72,36234.82,93841.41,76250.53,0,0
373,TRANSFER,2846.24,11732.34,71792.43,8469.79,80855.14,0,0
152,CASH_OUT,1072.9,15055.0,81520.17,31686.47,69745.04,0,0
595,DEBIT,2049.87,57818.37,29498.16,1358.24,74185.19,0,0
415,DEBIT,2224.71,54409.18,29423.21,49252.88,93701.35,0,0
646,TRANSFER,594.87,30593.6,12434.76,72343.95,86377.18,0,0
326,TRANSFER,2684.02,57490.93,30441.57,99264.64,26603.37,0,0
672,PAYMENT,315.92,96428.44,28155.31,16601.22,692.77,0,0
551,CASH_OUT,694.74,86198.92,49026.97,17558.7,22588.56,0,0
176,TRANSFER,1781.77,35948.15,78583.41,59606.47,4654.36,0,0
525,PAYMENT,1551.21,95130.06,32629.06,85562.36,19000.71,0,0
315,TRANSFER,2438.72,35481.56,98984.06,18564.27,69996.5,0,0
67,CASH_OUT,1748.92,57350.98,41017.93,26970.79,1020.48,0,0
553,CASH_OUT,101.63,68616.92,47894.15,80111.06,39580.54,0,0
184,CASH_OUT,7606.61,60895.2,83939.45,7251.89,40573.76,0,0
35,CASH_OUT,2883.52,84506.78,77029.01,10928.4,2031.36,0,0
505,DEBIT,4247.73,56528.74,81634.52,58058.6,71290.76,0,0
76,CASH_OUT,3258.55,37459.69,99877.45,43716.71,63627.4,0,0
472,CASH_OUT,477.51,54552.21,86843.92,55931.15,65350.46,0,0
582,PAYMENT,5397.45,93458.83,11467.85,88876.99,45188.11,0,0
523,CASH_OUT,8280.82,71022.69,85048.72,76202.78,19193.13,0,0
283,TRANSFER,163.88,28027.03,36699.45,83967.18,30011.53,0,0
536,TRANSFER,344.98,1973.69,63307.38,97558.86,37866.53,0,0
274,TRANSFER,9270.0,60442.84,31423.85,24207.48,96212.17,0,0
539,DEBIT,694.76,14741.26,64275.13,25213.43,55688.46,0,0
54,TRANSFER,3427.41,50358.44,11242.53,26037.42,39422.28,0,0
55,CASH_OUT,154.07,24576.63,93203.38,93950.76,84235.25,0,0
277,DEBIT,2636.83,89747.42,28583.15,81099.23,85875.5,0,0
443,CASH_OUT,2417.27,12988.24,11517.37,93536.47,13463.67,0,0
418,PAYMENT,5549.81,98425.78,81439.45,51983.23,87124.0,0,0
632,CASH_OUT,2609.18,11067.38,76709.76,48813.48,61115.03,0,0
225,TRANSFER,84.56,60530.48,61292.96,7336.76,1542.77,0,0
570,PAYMENT,1197.32,51921.06,69086.82,3099.68,39531.09,0,0
255,PAYMENT,855.09,72520.69,84127.92,32139.52,50257.47,0,0
176,PAYMENT,1691.32,22490.06,42739.74,20003.8,9094.9,0,0
566,PAYMENT,1118.36,42854.88,50170.31,76585.1,70117.39,0,0
146,DEBIT,659.35,444.96,8600.99,76551.44,97359.61,0,0
664,CASH_OUT,2163.78,67031.38,98950.18,39092.55,65260.54,0,0
385,PAYMENT,745.42,31946.88,58562.07,38712.06,15462.33,0,0
262,DEBIT,3803.02,95851.22,5010.65,18070.52,11315.97,0,0
531,DEBIT,780.15,45881.78,2146.88,21005.6,16892.15,0,0
371,DEBIT,1448.59,69365.37,58173.31,783.45,73063.81,0,0
683,CASH_OUT,3497.65,17433.94,53558.26,2486.21,40944.72,0,0
197,PAYMENT,3461.96,80611.89,45673.26,75527.51,80766.65,0,0
585,CASH_OUT,1764.22,1500.24,80878.17,7144.07,40168.7,0,0
597,DEBIT,955.82,5374.71,9286.07,83660.82,77170.19,0,0
284,DEBIT,1632.62,77713.37,30127.18,94357.61,3256.3,0,0
302,CASH_OUT,3790.03,40455.29,57074.71,64106.55,9641.51,0,0
132,DEBIT,493.8,5372.62,46341.2,47582.95,45708.21,0,0
120,DEBIT,261.32,39169.34,25510.28,76374.23,13362.52,0,0
728,TRANSFER,1744.7,16091.33,82374.71,46167.18,36828.2,0,0
136,DEBIT,1706.83,46770.63,63079.2,92905.58,45534.98,0,0
628,CASH_OUT,693.87,98954.34,76032.57,78325.38,49739.54,0,0
573,PAYMENT,1139.95,1256.2,51743.11,95157.46,35572.23,0,0
529,PAYMENT,185.39,77890.47,80944.41,22733.95,53751.34,0,0
34,CASH_OUT,280.27,36736.45,17561.34,29929.92,47188.09,0,0
532,CASH_OUT,3524.38,78440.29,57997.06,19307.7,1866.52,0,0
208,DEBIT,1249.01,44637.13,33364.9,1686.9,6896.76,0,0
674,CASH_OUT,210.31,75103.55,46517.04,48128.89,29772.18,0,0
299,CASH_OUT,6533.43,54985.75,87629.17,94382.26,72451.31,0,0
522,DEBIT,471.3,74496.33,97630.55,80028.69,4431.23,0,0
94,TRANSFER,762.25,51312.13,20704.62,7042.36,30904.3,0,0
414,TRANSFER,7189.69,67063.76,98243.83,94396.22,40450.47,0,0
371,DEBIT,399.06,45981.98,71816.5,93325.15,2646.95,0,0
409,TRANSFER,6929.9,23553.69,10912.97,77531.87,43560.54,0,0
383,TRANSFER,2561.99,75726.01,56408.2,60564.83,66513.21,0,0
441,DEBIT,1113.47,49890.33,75002.79,77900.81,82172.0,0,0
447,TRANSFER,1807.39,39155.71,58034.98,37050.09,99406.53,0,0
619,CASH_OUT,1418.11,99124.43,33747.6,53378.95,30767.67,0,0
617,TRANSFER,3266.82,5336.98,31285.18,3770.42,33101.36,0,0
71,TRANSFER,129.81,72518.99,21127.28,48360.3,98005.48,0,0
84,CASH_OUT,3357.49,41423.26,60111.86,24512.64,62901.02,0,0
209,CASH_OUT,7054.96,33292.37,18307.61,29766.18,67146.88,0,0
259,PAYMENT,1122.74,89519.59,73732.09,65422.57,83818.58,0,0
239,DEBIT,424.91,77589.65,70288.39,33744.91,98954.88,0,0
302,PAYMENT,230.39,2051.53,38993.04,77889.93,88941.85,0,0
232,PAYMENT,851.61,73582.71,81711.0,20384.95,70691.51,0,0
282,TRANSFER,280.03,827.27,73271.05,46840.56,16097.98,0,0
394,CASH_OUT,521.98,4734.49,42280.52,48425.46,60848.36,0,0
418,PAYMENT,2125.16,25465.75,73695.48,32976.13,45727.79,0,0
206,DEBIT,1074.95,98080.61,82704.75,51542.29,24793.24,0,0
264,PAYMENT,4625.68,39127.6,2699.42,18404.66,82524.63,0,0
311,TRANSFER,1246.88,56921.31,73091.34,48160.19,84281.68,0,0
697,PAYMENT,334.71,78128.53,29212.93,70034.82,63917.44,0,0
626,CASH_OUT,298.49,26192.34,24443.62,40861.02,9168.85,0,0
79,CASH_OUT,2362.59,93885.56,72931.12,19375.54,89230.72,0,0
342,DEBIT,2009.73,46149.42,83562.88,72700.74,42391.27,0,0
562,PAYMENT,2461.12,87747.62,12262.21,56960.73,67589.97,0,0
95,CASH_OUT,827.27,45246.86,22472.45,95201.03,48588.2,0,0
351,PAYMENT,4930.94,90714.37,18911.21,11015.69,90464.84,0,0
62,PAYMENT,241.54,86046.03,52204.47,58122.0,5521.32,0,0
142,CASH_OUT,66.8,34379.82,61548.81,54467.01,70043.01,0,0
734,CASH_OUT,2710.73,8740.27,36201.5,16733.68,82209.48,0,0
111,TRANSFER,2260.67,6309.53,42949.29,29504.83,35978.47,0,0
616,TRANSFER,1360.7,46725.63,7911.6,21657.08,84435.87,0,0
527,DEBIT,89.35,4073.44,16355.17,74454.75,444.85,0,0
671,DEBIT,242.53,62188.15,40436.93,22139.74,2453.17,0,0
157,DEBIT,434.57,80812.85,95660.52,17684.81,76497.83,0,0
539,PAYMENT,2036.22,86700.31,63249.32,30535.24,81339.14,0,0
597,DEBIT,2175.63,94554.35,73565.11,56695.3,76419.9,0,0
9,CASH_OUT,2259.68,8405.66,53825.73,73741.82,45453.24,0,0
276,DEBIT,3249.6,87622.72,45453.34,64394.83,65016.34,0,0
227,PAYMENT,50.22,10033.48,16950.24,49259.95,66391.89,0,0
186,TRANSFER,2061.51,99049.92,41807.9,68059.09,77938.76,0,0
591,PAYMENT,579.54,10884.52,21415.74,85388.15,81677.44,0,0
216,CASH_OUT,1692.77,99563.51,70276.44,94077.5,99618.25,0,0
433,DEBIT,2677.87,41130.65,37898.91,79053.2,86690.55,0,0
569,DEBIT,2546.27,73997.56,25604.61,21065.23,23632.49,0,0
656,CASH_OUT,679.08,17534.98,1740.46,83633.84,6728.07,0,0
356,DEBIT,877.96,8253.9,99835.7,21510.89,62694.78,0,0
392,TRANSFER,4985.15,67240.93,10068.4,87174.29,72571.25,0,0
579,PAYMENT,3779.46,55315.9,18996.41,13125.79,67429.33,0,0
275,PAYMENT,594.14,90796.07,26941.21,83665.64,72803.78,0,0
494,CASH_OUT,1768.8,68076.35,75932.84,20954.47,53150.99,0,0
617,TRANSFER,226.96,63672.29,99558.92,20073.52,63229.07,0,0
451,CASH_OUT,2121.87,65263.11,4529.82,88853.69,39541.1,0,0
420,CASH_OUT,1942.29,40084.5,65589.62,39011.99,75799.22,0,0
700,TRANSFER,612.83,72172.55,40614.37,49127.74,28733.52,0,0
164,CASH_OUT,1095.81,89424.82,96947.12,61154.98,80157.43,0,0
563,PAYMENT,3049.33,69160.61,94602.32,16534.3,87847.43,0,0
638,DEBIT,589.92,11296.46,55964.52,8283.91,60001.22,0,0
592,PAYMENT,2925.2,45217.41,71299.79,78919.53,36483.67,0,0
183,DEBIT,760.72,40369.76,15941.21,10299.68,57460.52,0,0
310,DEBIT,3659.73,48444.39,42399.82,30910.19,24380.93,0,0
17,PAYMENT,61.96,29150.84,95117.2,19917.65,66081.51,0,0
446,CASH_OUT,597.21,55830.31,84622.83,22620.08,77856.29,0,0
170,TRANSFER,391.11,80434.95,7312.53,6485.48,5813.88,0,0
280,DEBIT,4424.92,33532.76,70279.46,73445.95,32154.94,0,0
340,TRANSFER,1119.05,92073.07,82139.93,99887.05,53484.23,0,0
726,TRANSFER,1577.56,27617.0,40548.74,41537.07,27426.14,0,0
710,DEBIT,554.35,50142.46,46876.66,18297.39,6853.04,0,0
519,TRANSFER,274.75,65479.53,14377.43,85069.0,56075.11,0,0
11,TRANSFER,1823.81,81949.1,9522.22,60014.26,90008.7,0,0
524,CASH_OUT,666.19,66766.77,94281.74,3694.16,72361.99,0,0
622,TRANSFER,5286.11,88120.01,63290.27,52070.46,34063.04,0,0
133,PAYMENT,1293.86,83115.0,95309.04,24688.88,83360.39,0,0
640,DEBIT,297.37,20393.02,45188.27,61379.85,75038.44,0,0
148,CASH_OUT,48.16,37075.8,12653.77,94679.49,26839.51,0,0
566,PAYMENT,528.66,2916.05,61546.7,36732.36,99836.34,0,0
79,TRANSFER,771.1,28739.72,37454.2,15729.87,58874.03,0,0
346,TRANSFER,463.78,1502.59,29269.19,55370.44,1710.08,0,0
609,PAYMENT,910.16,68680.8,87459.34,49582.74,75751.09,0,0
249,PAYMENT,4223.34,71003.58,59854.55,49990.04,63022.29,0,0
639,CASH_OUT,98.28,78239.86,20877.29,97320.72,67570.55,0,0
542,TRANSFER,3231.2,14221.9,38106.72,4660.5,83690.56,0,0
24,TRANSFER,1109.53,32444.46,56531.4,20505.24,16784.2,0,0
471,TRANSFER,4737.82,62838.52,40832.58,53786.65,90883.22,0,0
201,PAYMENT,2199.53,85325.86,73419.16,51889.67,66618.51,0,0
131,TRANSFER,360.45,84914.0,40185.24,18629.05,38626.81,0,0
634,DEBIT,6412.89,40346.81,99010.29,27749.69,30892.83,0,0
356,DEBIT,336.16,33054.5,99401.86,63958.28,5008.04,0,0
150,CASH_OUT,819.83,46418.72,86938.35,57763.18,71576.55,0,0
526,CASH_OUT,7707.99,15964.65,85203.83,15973.07,81046.95,0,0
304,PAYMENT,476.12,23033.13,84760.49,8840.06,49200.21,0,0
541,DEBIT,1994.91,1813.02,8704.93,23721.7,39125.99,0,0
50,PAYMENT,7589.36,74756.88,95413.79,25255.85,6125.79,0,0
464,CASH_OUT,2335.41,99495.41,9861.53,72745.31,35903.19,0,0
240,PAYMENT,2173.93,7752.07,56833.87,17782.02,92739.02,0,0
482,PAYMENT,1943.32,15037.18,67633.72,27591.69,37820.61,0,0
455,TRANSFER,1621.41,20427.69,23728.93,23625.98,55360.97,0,0
283,CASH_OUT,5957.91,54458.83,29775.9,30990.07,84917.3,0,0
335,TRANSFER,1569.46,38743.76,70193.91,38337.41,52384.79,0,0
352,CASH_OUT,2177.1,7896.21,20407.89,94161.52,24359.88,0,0
668,TRANSFER,2685.23,486.74,70645.23,87152.17,49340.55,0,0
649,CASH_OUT,1500.32,33814.21,46137.96,31059.18,13467.72,0,0
327,CASH_OUT,4373.53,44178.83,89069.55,65104.85,59906.98,0,0
336,DEBIT,46.12,68962.31,45794.36,78577.0,77417.49,0,0
666,CASH_OUT,1005.94,97946.5,75317.97,85282.22,22775.3,0,0
81,PAYMENT,1917.51,41347.76,46689.48,41684.24,30826.48,0,0
87,DEBIT,38.31,52063.93,60910.06,64022.22,90256.11,0,0
258,TRANSFER,5525.99,73284.33,10591.56,22368.99,83393.64,0,0
185,PAYMENT,3501.77,41732.62,7219.09,32486.18,3378.19,0,0
692,PAYMENT,494.45,59742.21,94344.84,46112.4,17963.24,0,0
698,CASH_OUT,806.25,36830.96,97890.91,78147.48,4801.09,0,0
123,CASH_OUT,2261.14,99040.5,97122.42,95611.96,1981.83,0,0
96,PAYMENT,834.11,22233.46,74326.76,84309.0,71272.34,0,0
605,DEBIT,3886.47,74880.59,50805.34,28192.29,62304.76,0,0
515,PAYMENT,571.3,9104.38,14214.45,84193.47,60454.23,0,0
443,PAYMENT,3410.68,27123.79,3136.08,3375.28,25292.58,0,0
514,CASH_OUT,1249.48,69868.87,81722.85,94256.86,44068.59,0,0
371,CASH_OUT,1207.98,30658.34,24800.92,60264.41,72598.5,0,0
305,CASH_OUT,368.9,30708.49,31761.82,51399.29,49371.99,0,0
357,TRANSFER,8193.24,20641.44,69292.2,14474.88,8212.72,0,0
148,PAYMENT,845.72,8453.32,23445.08,71170.39,83135.53,0,0
285,PAYMENT,457.87,35494.59,98114.57,93175.49,54341.35,0,0
657,TRANSFER,65.96,9522.66,3908.48,89562.74,94515.8,0,0
262,PAYMENT,1360.5,98576.53,1738.63,82140.86,14521.1,0,0
574,PAYMENT,65.58,30186.62,84391.83,98354.69,2374.19,0,0
491,PAYMENT,1215.26,53056.2,89336.62,89268.21,83632.99,0,0
738,DEBIT,4658.77,27321.19,98793.85,86021.96,82521.12,0,0
31,TRANSFER,1378.19,23003.23,489.24,9394.63,13385.09,0,0
702,TRANSFER,88.55,71856.02,29265.94,35953.05,85213.62,0,0
268,PAYMENT,614.06,36218.73,54657.11,35187.12,50876.94,0,0
12,CASH_OUT,99.95,16534.95,82092.15,57648.27,21572.93,0,0
191,PAYMENT,4274.74,20044.28,97981.7,87360.78,3975.29,0,0
400,PAYMENT,549.16,87730.68,95795.63,97038.93,19462.4,0,0
537,DEBIT,134.54,56526.74,77209.97,45347.32,84198.08,0,0
91,DEBIT,6678.47,66094.7,72955.93,27614.49,74184.94,0,0
600,CASH_OUT,1335.5,8726.43,99963.52,35697.08,86284.48,0,0
501,DEBIT,1040.53,57840.52,97214.63,96702.63,99427.94,0,0
301,PAYMENT,5236.76,18620.61,31849.55,69128.27,87476.83,0,0
111,PAYMENT,1513.61,12153.64,36544.61,87619.76,91966.76,0,0
80,DEBIT,661.05,48528.03,91938.37,43421.3,93482.26,0,0
652,DEBIT,3140.15,59506.55,9563.69,18901.4,29283.02,0,0
433,TRANSFER,634.31,36281.15,16433.94,58097.26,34763.94,0,0
417,PAYMENT,1169.76,68946.03,82741.27,72385.12,58902.62,0,0
214,CASH_OUT,3250.84,82771.08,87962.18,23218.38,24908.97,0,0
447,DEBIT,5360.1,61741.03,68204.65,3718.99,25953.28,0,0
18,DEBIT,1862.29,78283.09,73727.23,54424.33,73389.24,0,0
54,TRANSFER,1405.63,84835.51,17911.05,51352.8,24225.03,0,0
609,TRANSFER,158.46,98985.33,2742.13,61298.99,67286.57,0,0
240,DEBIT,1919.54,58239.96,64964.77,61564.66,91046.04,0,0
418,CASH_OUT,790.82,11132.21,40805.63,22129.58,9480.31,0,0
486,CASH_OUT,1445.15,41317.09,18843.18,68524.35,50688.42,0,0
444,DEBIT,2729.85,74518.06,40873.37,49413.76,64009.49,0,0
566,TRANSFER,2044.43,87122.5,31673.38,8805.69,11986.61,0,0
599,PAYMENT,203.92,20970.94,98533.04,35967.84,15371.15,0,0
123,PAYMENT,1012.49,60234.49,67390.88,66267.72,10345.53,0,0
420,TRANSFER,445.02,73010.17,18342.75,68234.78,85176.27,0,0
566,PAYMENT,327.67,98818.31,46535.46,63825.47,19070.49,0,0
216,TRANSFER,497.83,38259.35,67183.96,54175.01,57017.29,0,0
420,CASH_OUT,5068.62,4356.81,81687.83,43157.02,62318.4,0,0
709,PAYMENT,2493.13,96130.01,72821.35,70622.55,63424.86,0,0
551,DEBIT,4774.2,4611.87,26150.56,16439.51,67650.95,0,0
228,DEBIT,1412.3,23637.19,74193.47,82385.57,38944.8,0,0
237,PAYMENT,2.24,55163.12,59028.32,51852.34,25445.37,0,0
644,DEBIT,70.08,8783.0,69442.12,9264.58,21340.08,0,0
330,TRANSFER,312.59,94303.67,14465.61,81097.39,10814.67,0,0
469,TRANSFER,3034.81,56994.84,43359.99,67886.12,54439.01,0,0
680,DEBIT,450.44,36168.65,47308.01,12684.25,70031.39,0,0
487,PAYMENT,214.27,35861.63,24136.29,26759.86,3129.53,0,0
549,PAYMENT,3946.46,1166.95,10251.93,13950.99,53905.82,0,0
579,PAYMENT,518.94,81025.37,397.18,44908.0,54390.46,0,0
623,CASH_OUT,1395.99,40877.09,30765.95,48529.81,22965.59,0,0
415,PAYMENT,829.43,991.66,65258.5,98825.62,56284.27,0,0
219,PAYMENT,4537.39,79825.49,8257.25,70473.19,67805.74,0,0
721,TRANSFER,2439.87,91581.95,36699.04,20106.58,93464.84,0,0
381,CASH_OUT,1209.97,64240.93,51411.64,65118.16,33510.98,0,0
87,TRANSFER,3976.42,98182.75,21049.07,7992.59,31810.05,0,0
461,DEBIT,2594.6,53571.8,99295.22,86703.49,49896.74,0,0
411,DEBIT,3309.67,8448.88,85816.45,38650.12,36862.99,0,0
691,PAYMENT,7594.34,96677.95,52705.52,30348.49,9171.85,0,0
525,CASH_OUT,454.18,29751.36,86401.12,87385.16,42842.71,0,0
447,DEBIT,452.52,71553.8,70475.3,45574.69,62328.63,0,0
300,PAYMENT,1626.12,50278.73,33390.41,15186.45,35039.33,0,0
408,CASH_OUT,1521.18,17583.18,61869.04,28626.95,32904.35,0,0
637,DEBIT,4066.93,38971.72,19696.53,31191.15,99183.15,0,0
375,DEBIT,339.0,40352.35,58270.36,85611.44,87125.09,0,0
233,CASH_OUT,1106.92,75502.4,9873.09,75194.76,69816.55,0,0
638,CASH_OUT,1501.18,27905.24,41549.86,4067.6,34855.5,0,0
650,CASH_OUT,1247.76,99267.13,60917.15,64021.98,44587.88,0,0
49,CASH_OUT,138.92,82624.78,37545.21,42667.86,94799.87,0,0
186,DEBIT,319.99,62087.26,13831.17,12491.72,60141.68,0,0
205,CASH_OUT,333.44,52194.87,11629.42,82632.0,19383.67,0,0
78,TRANSFER,1812.83,74244.4,30503.31,91171.58,61638.5,0,0
481,TRANSFER,1120.25,95354.33,97490.55,85662.09,31392.58,0,0
386,DEBIT,392.45,99781.17,90605.36,23912.73,2969.19,0,0
194,DEBIT,2668.56,86821.9,89762.62,45498.88,28055.54,0,0
103,PAYMENT,3248.76,3081.8,69888.92,67042.61,99103.08,0,0
617,DEBIT,471.78,96604.77,94067.36,24223.59,12073.19,0,0
376,CASH_OUT,2565.77,73317.77,22171.93,3276.13,11606.64,0,0
287,CASH_OUT,131.46,61327.43,80766.23,26852.23,66364.75,0,0
482,DEBIT,3875.04,17812.87,71100.24,83348.73,81075.06,0,0
723,TRANSFER,6578.87,12604.89,99981.27,74783.76,67092.23,0,0
250,PAYMENT,338.89,45809.06,55868.26,26187.79,38119.47,0,0
201,DEBIT,3085.05,72132.94,28422.49,29878.87,83113.3,0,0
536,DEBIT,204.73,74622.55,167.09,60698.38,42565.68,0,0
461,PAYMENT,6501.33,54833.81,91321.75,77695.25,30424.26,0,0
300,TRANSFER,1203.22,80576.97,92230.17,87978.83,4449.43,0,0
478,DEBIT,1532.63,57848.15,81297.6,53076.97,28105.83,0,0
83,TRANSFER,2886.97,43065.83,47813.12,97726.74,84255.37,0,0
458,CASH_OUT,572.12,36614.79,25352.44,48123.43,20553.06,0,0
691,TRANSFER,1017.86,28884.25,51510.98,12715.5,10655.05,0,0
298,CASH_OUT,145.17,82116.29,7720.07,49567.63,71406.68,0,0
364,PAYMENT,1907.05,21893.94,16706.77,28779.5,81930.76,0,0
718,DEBIT,3212.2,89952.07,20341.37,13119.29,19715.25,0,0
40,CASH_OUT,3818.94,30828.48,13956.91,45977.08,61208.33,0,0
625,TRANSFER,1537.26,42645.47,63855.55,24860.11,3346.26,0,0
340,DEBIT,2903.21,14873.03,26041.05,41187.77,64794.13,0,0
516,CASH_OUT,324.82,11164.46,36031.56,64519.9,2590.01,0,0
108,CASH_OUT,2720.57,14065.22,49368.05,63149.24,17527.48,0,0
316,TRANSFER,9.1,73166.82,45780.26,78048.3,32103.33,0,0
114,CASH_OUT,433.44,68725.96,45010.23,60355.95,68211.59,0,0
167,PAYMENT,2013.73,70215.94,95188.29,91748.06,95829.31,0,0
261,CASH_OUT,772.91,84987.66,52420.39,50228.72,37293.36,0,0
618,TRANSFER,1057.33,20416.46,73737.83,19089.49,76874.03,0,0
224,DEBIT,3498.17,25857.46,92480.51,8103.29,48583.31,0,0
262,TRANSFER,1693.05,96152.03,34086.44,72467.85,34991.25,0,0
251,TRANSFER,1018.2,10661.23,39539.93,22450.78,53822.21,0,0
526,DEBIT,1253.83,27950.16,98777.79,26229.85,92480.73,0,0
